Timestamp,Accelerometer [X],Accelerometer [Y],Accelerometer [Z],Linear Accel. [X],Linear Accel. [Y],Linear Accel. [Z],Gyroscope [X],Gyroscope [Y],Gyroscope [Z],Euler [X],Euler [Y],Euler [Z],Mag [X],Mag [Y],Mag [Z]
1962284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
